step byteswritten deletes hits images imagesizes inserts merges pkgs realsize reqsize size upkgs usize
2142 81279670210971 314 308 24 70595723229 338 1497 25108 73117783277 32028642968 1351088510717 5676 382121181000
2143 81316120846548 314 308 24 70595723229 338 1498 25458 36450635577 26484361680 1365467491320 5707 384020556485
2144 81316120846548 314 309 24 70595723229 338 1498 25458 78073815172 30922484926 1365467491320 5707 384020556485
2145 81398489527522 314 309 24 70662557537 338 1499 25592 82368680974 32275664891 1376686422214 5726 385424240446
2146 81426347256348 314 309 24 70662557537 338 1500 25795 27857728826 17229976267 1389268524274 5736 387939519448
2147 81469013764918 314 309 24 70662557537 338 1501 25904 42666508570 22061546788 1395484397267 5756 389405132240
2148 81533634598549 314 309 24 70662557537 338 1502 26111 64620833631 44299314383 1417438722328 5786 392340921565
2149 81533634598549 315 310 23 70041696378 338 1502 24566 70041696378 23667055347 1332228750593 5666 381816718341
2150 81533634598549 315 311 23 70041696378 338 1502 24566 87479610326 27362264220 1332228750593 5666 381816718341
2151 81569361730193 315 311 23 70041696378 338 1503 24734 35727131644 15904654815 1340098153411 5676 382291649463
2152 81627599246474 315 311 23 70041696378 338 1504 24838 58237516281 26647224012 1347599637554 5698 383268942369
2153 81639005240646 315 311 24 69994316259 339 1504 25042 11405994172 11405994172 1359005631726 5698 383268942369
2154 81646799914950 315 311 25 69946936140 340 1504 25177 7794674304 7794674304 1366800306030 5701 384003389145
2155 81728411614798 315 311 25 70041696378 340 1505 25352 81611699848 33893759509 1378465069738 5730 387449454404
2156 81799135538715 315 311 25 70723923917 340 1506 25477 70723923917 21197082658 1381450592094 5753 388066524827
2157 81799135538715 315 312 25 70723923917 340 1506 25477 72371460788 37208359486 1381450592094 5753 388066524827
2158 81812377875395 315 312 26 70382810147 341 1506 25744 13242336680 13242336680 1394692928774 5761 388172789325
2159 81815101172116 315 312 27 70041696378 342 1506 25775 2723296721 2723296721 1397416225495 5761 388172789325
2160 81835853791466 315 312 27 70041696378 342 1507 25888 20752619350 15239314358 1406762850673 5763 388277101599
2161 81910319334327 316 312 26 70382810147 342 1508 24332 74465542861 32071552200 1325682227633 5573 374644967699
2162 82014289925174 316 312 26 70382810147 342 1509 24448 103970590847 33914547859 1336627612083 5601 380587868285
2163 82015374803966 316 312 27 70041696378 343 1509 24502 1084878792 1084878792 1337712490875 5602 380672341322
2164 82040961069249 316 312 27 70041696378 343 1510 24812 25586265283 20503723634 1350056419478 5618 381902988796
2165 82122664646910 316 312 27 70041696378 343 1511 24971 81703577661 33176254016 1361036073222 5649 384133789948
2166 82164932917271 316 312 27 70041696378 343 1512 25116 42268270361 21753538252 1367577211939 5669 384882904207
2167 82210831983174 316 312 27 70041696378 343 1513 25460 45899065903 37345160441 1387890012559 5719 388328262222
2168 82300256038482 316 312 27 70041696378 343 1514 25653 89424055308 44820355893 1404942607079 5759 393700393758
2169 82376883547904 318 312 25 73117783277 343 1515 25699 76627509422 38549722210 1405996652084 5794 395487891797
2170 82388581295812 320 312 23 73117783277 343 1516 24200 11697747908 5896911578 1326609870880 5684 388835048100
2171 82489912769475 320 312 23 73117783277 343 1517 24293 101331473663 48303369599 1346237766882 5722 395374996858
2172 82546442303625 320 312 23 73117783277 343 1518 24508 56529534150 30186832913 1356868235129 5737 395846105495
2173 82600893756775 320 312 23 73117783277 343 1519 24796 54451453150 30367674818 1369051417918 5768 396369083968
2174 82662971914027 320 312 23 73117783277 343 1520 24968 62078157252 25408241331 1376678122020 5781 396804684079
2175 82662971914027 320 313 23 73117783277 343 1520 24968 81611699848 23787530157 1376678122020 5781 396804684079
2176 82675942572121 320 313 23 73117783277 343 1521 25036 12970658094 8260556659 1381854105810 5783 396841404377
2177 82701827409143 320 313 23 73117783277 343 1522 25101 25884837022 10441824880 1386986323482 5783 396841404377
2178 82777717571398 320 313 23 74465542861 343 1523 25336 75890162255 42678173398 1406346951587 5820 398921985631
2179 82806572238755 321 313 22 73791663069 343 1524 23950 28854667357 19901952701 1341143125570 5665 387726174951
2180 82809673704309 321 313 23 73117783277 344 1524 23991 3101465554 3101465554 1344244591124 5668 387970418231
2181 82838436012502 321 313 23 73117783277 344 1525 24039 28762308193 11600074847 1347122062295 5673 388250064156
2182 82838436012502 321 314 23 73117783277 344 1525 24039 87479610326 27362264220 1347122062295 5673 388250064156
2183 82909901215769 321 314 23 73117783277 344 1526 24260 71465203267 34870874426 1356509108310 5701 391328994311
2184 82919000434213 321 314 24 72291493272 345 1526 24397 9099218444 9099218444 1365608326754 5704 391528590057
2185 82938920621297 321 314 25 71465203267 346 1526 24861 19920187084 19920187084 1385528513838 5720 392547901580
2186 83029341670808 321 314 25 71465203267 346 1527 25076 90421049511 27590682149 1393580882375 5733 393210720266
2187 83072602590355 321 314 25 71465203267 346 1528 25381 43260919547 26401804259 1408079493729 5761 394670332436
2188 83150323152373 323 314 23 74465542861 346 1529 23929 77720562018 25152865627 1336853836475 5664 389526531123
2189 83165640527389 323 314 23 74465542861 346 1530 24061 15317375016 10212749301 1343071993047 5666 389689780611
2190 83191656007420 323 314 23 74465542861 346 1531 24251 26015480031 13292236039 1349167285994 5680 390328076309
2191 83210169376330 323 314 23 74465542861 346 1532 24436 18513368910 9317829226 1355982906996 5689 391131123567
2192 83233353462349 323 314 24 72965373064 347 1532 24857 23184086019 23184086019 1379166993015 5712 394217651337
2193 83320021777715 323 314 24 73677682761 347 1533 25047 86668315366 41782963210 1391369765520 5746 396563841672
2194 83370147294036 323 314 24 73677682761 347 1534 25159 50125516321 23184563134 1398234362294 5763 398960022316
2195 83434201172668 323 314 24 73677682761 347 1535 25448 64053878632 36876532820 1412162724605 5791 399853158784
2196 83434201172668 324 315 23 71465203267 347 1535 23874 76627509422 44299314383 1331811756694 5635 384733808760
2197 83469672240855 324 315 23 71465203267 347 1536 24033 35471068187 21268299625 1341267344850 5657 387661452161
2198 83493748636732 324 315 23 71465203267 347 1537 24130 24076395877 15239314358 1350026365711 5657 387661452161
2199 83538613534334 324 315 23 71465203267 347 1538 24384 44864897602 19903715610 1359420195126 5677 388286332525
2200 83538613534334 324 316 23 71465203267 347 1538 24384 28854667357 19901952701 1359420195126 5677 388286332525
2201 83595398447988 324 316 23 71465203267 347 1539 24569 56784913654 28459550897 1371340211178 5701 389715229961
2202 83674197030474 324 316 23 75890162255 347 1540 24767 78798582486 28912920874 1380097097286 5731 391961511163
2203 83757491372545 324 316 23 76627509422 347 1541 24962 83294342071 30901497045 1387501277102 5760 393595400726
2204 83829211114766 324 316 23 76627509422 347 1542 25083 71719742221 30866290083 1395167140691 5778 394247840336
2205 83858914223995 324 316 23 76627509422 347 1543 25221 29703109229 15447831583 1400793854043 5788 394432322449
2206 83858914223995 325 317 22 74173625821 347 1543 23696 56784913654 21268299625 1322720038871 5649 382803949520
2207 83894923511163 325 317 22 74173625821 347 1544 24013 36009287168 26550139734 1340215957129 5679 383707824609
2208 83897602260998 325 317 23 71719742221 348 1544 24087 2678749835 2678749835 1342894706964 5681 383845729963
2209 83936116418389 325 317 23 71719742221 348 1545 24227 38514157391 22080328575 1351705755126 5701 384845353157
2210 83936116418389 325 318 23 71719742221 348 1545 24227 77720562018 19490990350 1351705755126 5701 384845353157
2211 83936116418389 325 319 23 71719742221 348 1545 24227 87479610326 24050646228 1351705755126 5701 384845353157
2212 83941349216612 325 319 24 71592472744 349 1545 24376 5232798223 5232798223 1356938553349 5704 384936712212
2213 83952949291459 325 319 25 71465203267 350 1545 24601 11600074847 11600074847 1368538628196 5704 384936712212
2214 83970531147098 325 319 25 71465203267 350 1546 24722 17581855639 8869663301 1374520408988 5706 384939967952
2215 84016885701335 325 319 25 71465203267 350 1547 24830 46354554237 22380780956 1382360805834 5722 385617648823
2216 84047174791980 325 319 25 71465203267 350 1548 25085 30289090645 26776745002 1395068040840 5741 388905499480
2217 84104754813516 325 319 25 71465203267 350 1549 25341 57580021536 31351534773 1406293508139 5762 390832294419
2218 84155385979920 326 319 24 71592472744 350 1550 24249 50631166404 34264710100 1362677871094 5653 387685860020
2219 84217622047698 326 319 24 71592472744 350 1551 24413 62236067778 29722075277 1374282772468 5687 391910806456
2220 84217622047698 326 320 24 71592472744 350 1551 24413 71719742221 26401804259 1374282772468 5687 391910806456
2221 84291513438332 326 320 24 72805566427 350 1552 24690 73891390634 36768731454 1385938095324 5741 393259952709
2222 84338668170744 326 320 24 72805566427 350 1553 24956 47154732412 33798086453 1402803737091 5770 393530414482
2223 84370461329128 328 320 22 72805566427 350 1554 23499 31793158384 18113410583 1304718921888 5591 371593653098
2224 84418375094813 328 320 22 72805566427 350 1555 23870 47913765685 31856443256 1320839529189 5619 372506516916
2225 84486303033533 328 320 22 72805566427 350 1556 24052 67927938720 33129740900 1331982554255 5665 373433293821
2226 84525505413910 328 320 22 72805566427 350 1557 24232 39202380377 18210074099 1342330267275 5674 373901337660
2227 84584851367878 328 320 22 72805566427 350 1558 24399 59345953968 33480932290 1354521488831 5696 374428652199
2228 84653939681009 328 320 22 72805566427 350 1559 24625 69088313131 26881631746 1364263847994 5723 376190809659
2229 84713337140913 328 320 22 72805566427 350 1560 24799 59397459904 31778427754 1375747542213 5759 379382463065
2230 84784571764713 328 320 22 72805566427 350 1561 25115 71234623800 38522579235 1389402144477 5791 381703709804
2231 84784571764713 328 321 22 72805566427 350 1561 25115 67927938720 33129740900 1389402144477 5791 381703709804
2232 84861400012792 328 321 22 75259450028 350 1562 25227 76828248079 34369348870 1398302453836 5820 385876072988
2233 84861400012792 328 322 22 75259450028 350 1562 25227 59397459904 23184086019 1398302453836 5820 385876072988
2234 84864967074759 328 322 23 73891390634 351 1562 25380 3567061967 3567061967 1401869515803 5851 386140281695
2235 84880242701525 330 322 22 72805566427 352 1562 24198 15275626766 15275626766 1326636208469 5698 369719985434
2236 84926061072104 330 322 22 72805566427 352 1563 24326 45818370579 16320010959 1333252198671 5703 370297977460
2237 84926061072104 330 323 22 72805566427 352 1563 24326 83294342071 30186832913 1333252198671 5703 370297977460
2238 84929353351816 330 323 23 71719742221 353 1563 24431 3292279712 3292279712 1336544478383 5704 370298599482
2239 84982282867406 330 323 23 71719742221 353 1564 24603 52929515590 22286450824 1343655623394 5716 372442851666
2240 85042735438746 330 323 23 71719742221 353 1565 24885 60452571340 27407985063 1351178679144 5741 373474001032
2241 85049942510969 330 323 24 71592472744 354 1565 25094 7207072223 7207072223 1358385751367 5742 373492630760
2242 85120265609892 330 323 24 71592472744 354 1566 25279 70323098923 30419077779 1368256278950 5775 375965949250
2243 85120265609892 330 324 24 71592472744 354 1566 25279 71719742221 26401804259 1368256278950 5775 375965949250
2244 85208683936332 330 324 24 72678296950 354 1567 25480 88418326440 44820355893 1384954863169 5804 379329557536
2245 85227549999198 330 324 24 72678296950 354 1568 25517 18866062866 8698634353 1388545299269 5808 379390749232
2246 85309774315684 330 324 24 75259450028 354 1569 25650 82224316486 31417748885 1399534991955 5828 384665048218
2247 85319078474505 330 324 25 73891390634 355 1569 25823 9304158821 9304158821 1408839150776 5834 385126035804
2248 85356162725623 331 324 24 72678296950 355 1570 24322 37084251118 29119635119 1325725865365 5675 374722582468
2249 85362952627730 331 324 25 71465203267 356 1570 24470 6789902107 6789902107 1332515767472 5679 375082289965
2250 85453712596336 331 324 25 71465203267 356 1571 24665 90759968606 38155064168 1341664036230 5710 378752435172
2251 85453712596336 331 325 25 71465203267 356 1571 24665 76828248079 34369348870 1341664036230 5710 378752435172
2252 85537949439793 331 325 25 71465203267 356 1572 24872 84236843457 31634028430 1352009489053 5741 380446151332
2253 85616838613744 331 325 25 76627509422 356 1573 25084 78889173951 30240719453 1360575564081 5764 383002418978
2254 85661821398031 331 325 25 76627509422 356 1574 25321 44982784287 21318830852 1368474097250 5775 383517247868
2255 85722037378324 331 325 25 76627509422 356 1575 25606 60215980293 37325957021 1383707293256 5805 385558662762
2256 85730653938074 331 325 26 74046356344 357 1575 25837 8616559750 8616559750 1392323853006 5805 385558662762
2257 85798299240907 331 325 26 74046356344 357 1576 25963 67645302833 25164517648 1399753175546 5814 385922961073
2258 85874624005471 331 325 26 76476136993 357 1577 26125 76324764564 35538500509 1408432637277 5856 388141442543
2259 85887936108999 333 325 24 76727878750 357 1578 24740 13312103528 8869663301 1340388169877 5744 378786803599
2260 85898694955652 333 325 24 76727878750 357 1579 24771 10758846653 5865964092 1343939944307 5745 380479256931
2261 85988007753940 333 325 24 76727878750 357 1580 25132 89312798288 36384760163 1351028426109 5815 383014801639
2262 85988007753940 333 326 24 76727878750 357 1580 25132 90759968606 38155064168 1351028426109 5815 383014801639
2263 86057956116072 333 326 24 76727878750 357 1581 25302 69948362132 37388937306 1361579328337 5857 388281018317
2264 86085337780982 333 326 24 76727878750 357 1582 25655 27381664910 18815760901 1375648889719 5874 389136503355
2265 86119940343020 333 326 24 76727878750 357 1583 25818 34602562038 19216564801 1382869786847 5881 389675529389
2266 86165625733874 333 326 24 76727878750 357 1584 26081 45685390854 32195296623 1393952615663 5901 390123084456
2267 86170193849964 333 326 25 76627509422 358 1584 26134 4568116090 4568116090 1398520731753 5902 390189912005
2268 86190498950747 333 326 25 76627509422 358 1585 26292 20305100783 13049224274 1408066985883 5909 391003063447
2269 86249359520933 334 326 24 76476136993 358 1586 25208 58860570186 34941465762 1330821115704 5839 387796614149
